,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm
2023-05-09,27.6,35.39,18.25,18.94,2.09,30.17,0.0
2023-05-10,28.9,37.18,19.74,18.58,1.74,29.49,0.0
2023-05-11,29.9,38.82,20.33,14.77,3.33,29.61,0.0
2023-05-12,30.44,39.15,23.49,13.88,2.56,29.9,0.0
2023-05-13,28.25,35.92,21.63,17.44,3.09,29.46,0.0
2023-05-14,21.84,27.51,16.92,25.14,5.22,26.67,0.0
2023-05-15,22.47,29.64,14.6,20.78,2.75,30.78,0.0
2023-05-16,25.55,33.78,16.65,16.95,3.57,28.45,0.0
2023-05-17,24.0,30.52,17.32,36.69,5.97,25.47,6.43
2023-05-18,21.39,28.81,13.6,35.33,3.49,29.6,0.0
2023-05-19,17.89,20.73,14.69,43.81,6.1,22.7,1.0
2023-05-20,19.24,26.21,11.32,37.0,1.8,30.19,0.0
2023-05-21,23.09,31.37,15.33,20.33,6.01,28.74,0.0
2023-05-22,20.82,28.13,13.62,34.32,3.85,29.02,0.0
2023-05-23,21.57,28.5,13.86,30.0,3.1,29.8,0.0
2023-05-24,23.82,31.35,14.78,27.18,1.96,29.7,0.0
2023-05-25,24.94,32.36,16.48,27.07,2.41,30.26,0.0
2023-05-26,26.53,34.58,17.47,18.08,2.94,25.26,0.0
2023-05-27,26.73,32.91,21.02,28.72,4.28,27.57,0.0
2023-05-28,25.36,32.48,17.12,24.55,2.64,30.89,0.0
2023-05-29,23.63,29.21,18.12,37.21,2.95,21.61,0.0
2023-05-30,25.28,31.2,19.62,31.48,3.9,28.75,0.0
2023-05-31,24.61,30.66,18.08,30.51,2.77,29.73,0.0
2023-06-01,26.89,33.54,19.8,24.45,3.4,27.25,0.0
2023-06-02,27.18,34.88,19.47,18.4,3.67,28.34,0.0
2023-06-03,28.14,35.99,18.86,17.59,1.19,30.21,0.0
2023-06-04,28.45,35.73,20.41,25.61,3.43,26.66,0.0
2023-06-05,29.03,35.97,21.82,28.58,3.96,24.03,0.0
2023-06-06,29.9,36.11,23.6,28.14,4.29,23.93,0.0
2023-06-07,31.07,38.67,24.51,24.03,5.14,28.85,0.27
2023-06-08,32.63,39.49,24.26,26.21,4.56,28.32,0.0
2023-06-09,30.92,37.93,23.78,26.65,2.58,30.0,0.0
2023-06-10,31.0,39.51,22.3,11.67,2.1,31.46,0.0
2023-06-11,31.07,40.07,21.46,14.0,2.1,28.94,0.0
2023-06-12,31.61,40.68,22.0,13.9,3.24,30.42,0.0
2023-06-13,31.59,40.35,22.72,18.77,2.59,30.78,0.0
2023-06-14,30.97,38.54,23.49,24.03,3.1,30.49,0.0
2023-06-15,31.09,38.76,23.26,22.14,4.6,30.29,0.0
2023-06-16,33.0,40.93,25.27,19.04,3.18,29.62,0.0
2023-06-17,32.93,41.7,23.88,14.98,3.14,29.98,0.0
2023-06-18,33.11,42.03,24.5,12.41,4.78,29.17,0.0
2023-06-19,31.87,40.51,23.1,13.64,4.0,30.95,0.0
2023-06-20,30.59,38.74,21.92,16.12,3.55,31.62,0.0
2023-06-21,30.78,38.86,22.26,18.2,3.2,31.15,0.0
2023-06-22,32.31,39.95,23.08,14.23,1.45,30.46,0.0
2023-06-23,33.33,41.8,24.4,12.04,4.03,30.27,0.0
2023-06-24,32.1,39.93,24.34,12.52,4.35,31.56,0.0
2023-06-25,32.67,41.04,24.29,14.88,3.43,30.88,0.0
2023-06-26,33.68,41.87,25.14,11.62,2.7,30.4,0.0
2023-06-27,34.03,42.07,25.17,11.4,1.95,31.05,0.0
2023-06-28,35.2,42.74,27.21,12.22,2.69,30.21,0.0
2023-06-29,35.53,43.06,29.02,14.38,2.2,29.53,0.0
2023-06-30,35.33,43.48,26.73,13.41,2.69,29.0,0.0
2023-07-01,35.86,43.72,28.51,9.34,2.43,29.16,0.0
2023-07-02,37.35,45.13,30.11,12.29,1.73,25.03,0.0
2023-07-03,37.51,45.29,29.53,13.15,1.67,28.19,0.0
2023-07-04,37.45,45.57,28.7,12.83,2.04,29.5,0.0
2023-07-05,37.55,45.56,28.5,14.36,2.81,29.49,0.0
2023-07-06,38.67,47.3,29.99,9.75,4.28,26.36,0.0
2023-07-07,37.72,45.47,30.98,11.19,4.64,20.98,0.0
2023-07-08,37.03,44.54,29.69,8.92,5.13,28.85,0.0
2023-07-09,35.81,43.01,28.41,10.82,5.46,30.58,0.0
2023-07-10,36.51,44.15,29.14,11.84,5.17,29.44,0.0
2023-07-11,36.69,44.73,28.98,13.26,2.93,27.35,0.0
2023-07-12,37.98,45.27,29.36,12.37,2.32,29.89,0.0
2023-07-13,37.31,44.79,28.92,14.36,2.02,28.57,0.0
2023-07-14,36.11,43.57,28.66,12.64,3.06,29.46,0.0
2023-07-15,34.1,41.99,26.13,8.3,2.97,30.3,0.0
2023-07-16,33.61,42.36,25.12,7.94,3.96,31.26,0.0
2023-07-17,33.3,41.78,25.06,8.12,3.24,30.72,0.0
2023-07-18,34.65,42.62,26.75,12.17,3.25,29.87,0.0
2023-07-19,34.62,42.23,26.5,11.34,3.84,30.51,0.0
2023-07-20,35.87,43.43,27.97,11.81,3.06,28.96,0.0
2023-07-21,36.05,43.98,28.03,11.66,2.1,29.75,0.0
2023-07-22,35.56,43.64,27.03,11.36,3.16,30.18,0.0
2023-07-23,36.43,44.84,26.98,11.33,3.1,27.89,0.0
2023-07-24,38.06,45.72,30.23,15.13,2.88,26.3,0.0
2023-07-25,38.52,45.89,30.82,14.61,1.53,26.95,0.0
2023-07-26,37.85,46.46,29.69,8.6,3.45,28.67,0.0
2023-07-27,38.48,46.67,29.92,8.93,2.51,28.24,0.0
2023-07-28,38.36,46.57,30.24,11.69,2.03,25.93,0.0
2023-07-29,38.68,46.5,31.78,10.75,2.18,26.84,0.0
2023-07-30,38.82,46.86,31.13,9.36,1.53,27.34,0.0
2023-07-31,38.88,46.42,31.69,8.6,1.36,28.38,0.0
2023-08-01,37.82,45.47,29.26,13.66,2.29,28.02,0.0
2023-08-02,37.51,46.03,28.91,11.79,2.79,28.63,0.0
2023-08-03,38.06,45.87,28.88,10.19,1.61,28.75,0.0
2023-08-04,38.29,45.38,28.64,9.44,1.55,28.41,0.0
2023-08-05,35.2,42.85,27.57,20.6,3.95,27.85,0.0
2023-08-06,36.43,44.9,27.76,17.93,2.06,27.36,0.0
2023-08-07,35.96,43.52,27.72,14.66,2.1,27.6,0.0
2023-08-08,35.88,43.22,28.69,15.8,2.27,28.4,0.0
2023-08-09,35.62,43.48,27.33,13.77,2.01,28.42,0.0
2023-08-10,36.49,44.4,27.91,12.35,3.57,28.23,0.0
2023-08-11,35.03,42.33,28.56,15.91,4.08,27.85,0.0
2023-08-12,35.56,43.81,27.58,11.9,2.6,28.64,0.0
2023-08-13,35.0,42.38,28.26,11.6,4.27,29.0,0.0
2023-08-14,33.93,41.56,26.0,14.88,2.35,28.19,0.0
2023-08-15,34.35,41.72,26.51,16.43,2.11,27.53,0.0
2023-08-16,34.66,41.49,28.05,19.55,1.94,25.69,0.0
2023-08-17,34.34,40.59,26.32,13.53,2.26,25.91,0.0
2023-08-18,35.01,41.78,26.66,15.7,1.93,26.11,0.0
2023-08-19,35.93,42.93,28.26,15.45,1.69,25.39,0.0
2023-08-20,35.47,42.9,27.74,14.72,2.36,27.12,0.0
2023-08-21,33.88,41.7,26.23,14.1,3.45,27.81,0.0
2023-08-22,33.72,41.48,25.96,15.04,2.72,27.38,0.0
2023-08-23,33.04,39.67,26.55,20.53,3.82,25.86,0.0
2023-08-24,32.46,38.39,26.78,21.62,2.89,26.46,0.0
2023-08-25,33.43,40.63,26.31,18.77,1.67,26.46,0.0
2023-08-26,33.01,40.33,25.4,21.04,2.27,26.38,0.0
2023-08-27,33.85,41.29,26.28,16.85,1.99,26.63,0.0
2023-08-28,31.5,38.03,25.13,15.08,3.22,25.55,0.0
2023-08-29,33.53,41.91,25.14,16.42,3.19,23.68,0.0
2023-08-30,32.57,40.24,25.44,15.19,3.62,26.05,0.0
2023-08-31,30.99,39.31,22.8,15.39,3.37,26.44,0.0
2023-09-01,31.95,39.88,23.39,14.55,2.93,24.85,0.0
2023-09-02,30.82,38.49,24.78,12.73,3.1,17.41,0.0
2023-09-03,30.49,38.0,22.84,17.48,4.92,22.91,0.0
2023-09-04,30.43,38.54,22.76,22.79,3.25,25.02,0.0
2023-09-05,31.92,39.99,23.75,21.15,3.18,24.61,0.0
2023-09-06,33.39,41.25,25.36,22.08,3.32,24.78,0.0
2023-09-07,34.15,41.55,27.23,22.01,2.74,23.41,0.0
2023-09-08,34.28,41.14,26.98,20.46,1.86,24.54,0.0
2023-09-09,34.77,41.63,27.37,20.27,2.95,17.86,0.0
2023-09-10,33.48,39.41,28.59,20.79,2.2,21.89,0.04
2023-09-11,32.91,40.26,25.6,25.93,1.82,19.64,2.4
2023-09-12,33.29,40.01,27.03,25.41,3.02,15.56,0.7
2023-09-13,29.76,33.71,25.97,38.75,2.55,12.9,4.47
2023-09-14,29.12,35.8,24.81,36.31,5.39,17.63,1.64
2023-09-15,27.2,33.0,23.01,38.23,3.73,15.66,8.68
2023-09-16,29.71,38.71,20.86,31.88,2.8,21.69,0.0
2023-09-17,28.92,36.58,24.55,34.73,2.85,17.37,0.01
2023-09-18,30.65,37.64,24.69,31.67,2.02,20.83,1.06
2023-09-19,29.7,36.99,25.13,31.61,2.68,18.02,0.16
2023-09-20,29.48,35.8,24.04,33.47,2.49,21.03,0.03
2023-09-21,28.53,37.59,20.61,25.44,3.1,23.48,0.0
2023-09-22,29.11,37.65,21.64,19.54,2.32,23.78,0.0
2023-09-23,29.82,38.27,20.4,17.78,1.97,23.79,0.0
2023-09-24,31.48,38.78,24.18,16.43,1.65,23.47,0.0
2023-09-25,31.45,39.22,24.9,20.35,1.74,22.19,0.0
2023-09-26,30.41,39.54,22.43,22.18,2.87,22.69,0.0
2023-09-27,28.13,35.62,21.31,27.7,4.11,22.61,0.0
2023-09-28,25.66,32.21,20.32,27.0,3.36,23.15,0.0
2023-09-29,24.54,31.71,18.16,30.64,3.37,22.15,0.0
2023-09-30,25.05,32.78,18.13,27.0,3.78,19.98,0.0
2023-10-01,25.32,32.99,18.71,27.28,3.99,22.63,0.0
2023-10-02,24.87,32.52,18.1,30.87,3.16,22.32,0.0
2023-10-03,25.09,32.79,18.04,34.27,2.49,22.0,0.0
2023-10-04,25.0,32.16,18.86,30.62,3.81,22.06,0.0
2023-10-05,22.95,29.97,17.36,28.17,4.24,22.11,0.0
2023-10-06,22.56,30.27,15.85,27.89,3.59,21.79,0.0
2023-10-07,22.93,30.51,16.44,27.25,3.07,20.21,0.0
2023-10-08,23.54,31.34,16.43,27.29,1.88,21.26,0.0
2023-10-09,22.79,30.29,16.03,33.69,2.52,20.91,0.0
2023-10-10,22.99,30.54,16.15,35.03,2.74,20.87,0.0
2023-10-11,22.67,29.81,16.25,32.13,3.58,20.66,0.0
2023-10-12,22.33,29.54,16.64,31.8,3.8,20.61,0.0
2023-10-13,22.16,30.04,15.6,29.69,3.41,20.53,0.0
2023-10-14,23.3,30.82,17.27,28.75,3.54,18.04,0.0
2023-10-15,23.03,30.77,16.6,29.02,3.44,19.36,0.0
2023-10-16,24.04,31.33,18.2,26.75,3.51,19.68,0.0
2023-10-17,23.83,31.29,16.54,28.12,1.21,19.4,0.0
2023-10-18,25.59,33.82,19.09,24.26,2.68,19.38,0.0
2023-10-19,25.95,33.91,18.73,27.2,4.04,18.22,0.0
2023-10-20,22.98,28.84,16.94,31.96,4.13,19.26,0.0
2023-10-21,21.12,27.13,17.33,36.91,4.16,19.0,0.0
2023-10-22,21.79,29.76,14.45,37.28,4.8,19.12,0.0
2023-10-23,23.48,30.95,17.89,44.38,3.23,14.15,1.4
2023-10-24,22.77,27.11,18.98,49.12,2.21,14.91,0.03
2023-10-25,22.3,29.81,15.47,32.99,1.55,19.5,0.0
2023-10-26,21.53,30.47,13.63,25.67,2.03,19.29,0.0
2023-10-27,22.33,31.58,14.34,25.29,2.05,18.73,0.0
2023-10-28,23.98,31.94,18.09,28.48,3.19,17.67,0.0
2023-10-29,23.51,31.57,17.91,30.08,3.91,17.67,0.0
2023-10-30,22.68,30.86,17.06,30.11,3.35,14.49,0.0
2023-10-31,23.53,32.74,16.68,29.5,1.99,16.96,0.0
2023-11-01,24.3,33.74,16.92,23.04,1.85,17.08,0.0
2023-11-02,24.03,33.75,16.53,23.92,2.89,17.86,0.0
2023-11-03,22.56,31.43,15.44,28.1,2.19,18.28,0.0
2023-11-04,20.55,28.56,13.73,38.36,3.22,17.69,0.0
2023-11-05,21.69,31.05,15.53,30.52,2.54,17.54,0.0
2023-11-06,21.3,29.88,15.98,29.9,2.34,16.11,0.0
2023-11-07,18.5,25.43,13.12,41.35,4.61,15.79,0.0
2023-11-08,17.89,24.41,12.72,38.75,5.69,14.91,0.0
2023-11-09,18.25,25.81,12.71,41.47,3.32,15.66,0.0
2023-11-10,18.83,25.79,12.82,39.54,2.01,15.55,0.0
2023-11-11,20.04,27.69,13.36,46.73,1.59,16.7,0.0
2023-11-12,20.8,29.32,13.56,39.67,1.47,16.97,0.0
2023-11-13,20.82,29.5,13.66,30.43,1.51,16.02,0.0
2023-11-14,19.91,27.64,13.23,26.87,1.3,16.47,0.0
2023-11-15,19.64,27.81,13.69,30.07,1.33,16.4,0.0
2023-11-16,18.41,26.51,11.56,28.2,1.7,16.42,0.0
2023-11-17,18.12,26.48,11.09,24.89,2.16,16.33,0.0
2023-11-18,17.38,25.66,10.67,28.22,1.76,16.23,0.0
2023-11-19,15.94,24.16,10.26,31.12,2.46,16.1,0.0
2023-11-20,15.83,23.71,8.7,29.07,1.76,15.98,0.0
2023-11-21,16.69,27.06,9.38,25.28,2.48,14.05,0.0
2023-11-22,14.45,20.51,9.63,49.73,3.41,15.72,0.0
2023-11-23,11.56,17.43,7.38,42.4,3.73,15.8,0.0
2023-11-24,11.45,19.12,4.8,40.6,2.36,16.08,0.0
2023-11-25,11.33,17.38,5.64,28.51,1.38,13.17,0.0
2023-11-26,12.83,18.84,8.45,29.03,1.27,12.87,0.0
2023-11-27,12.66,20.0,5.72,28.85,1.28,15.64,0.0
2023-11-28,11.97,18.22,6.36,27.86,1.44,12.03,0.0
2023-11-29,12.84,22.32,6.21,25.58,1.47,15.29,0.0
2023-11-30,13.53,23.31,7.42,27.3,2.48,14.64,0.0
2023-12-01,12.51,18.47,8.37,26.01,2.71,9.11,0.0
2023-12-02,13.71,21.11,9.08,37.79,2.14,14.04,0.0
2023-12-03,11.78,18.34,7.39,48.38,3.05,14.87,0.0
2023-12-04,11.29,18.77,5.54,37.72,1.64,14.23,0.0
2023-12-05,13.64,20.36,8.39,37.94,1.89,10.3,0.0
2023-12-06,14.83,22.66,8.24,48.12,2.12,14.49,0.0
2023-12-07,15.02,22.68,9.22,56.83,1.8,12.82,0.0
2023-12-08,16.49,24.65,11.47,49.2,1.96,13.87,0.0
2023-12-09,15.23,22.76,9.94,56.29,3.23,11.75,0.0
2023-12-10,12.89,19.35,8.27,50.23,2.26,14.22,0.0
2023-12-11,13.89,21.37,7.04,39.37,0.94,14.43,0.0
2023-12-12,13.66,19.91,8.33,38.02,1.44,11.85,0.0
2023-12-13,12.78,21.83,5.89,37.7,2.23,14.44,0.0
2023-12-14,11.77,18.4,7.0,47.69,3.03,14.17,0.0
2023-12-15,8.58,14.85,4.68,44.39,3.62,14.82,0.0
2023-12-16,8.34,14.72,4.17,51.77,4.56,14.65,0.0
2023-12-17,7.75,13.79,3.96,57.6,4.29,13.11,0.0
2023-12-18,7.49,14.57,2.12,57.24,3.18,14.16,0.0
2023-12-19,8.55,15.41,3.61,64.48,3.38,13.79,0.02
2023-12-20,9.7,17.88,2.59,48.88,2.17,14.78,0.0
2023-12-21,10.26,17.68,3.69,52.23,2.1,14.5,0.0
2023-12-22,10.1,16.75,3.45,55.7,1.63,14.34,0.0
2023-12-23,10.16,17.64,3.19,41.62,1.07,14.64,0.0
2023-12-24,10.36,18.25,2.93,29.18,1.29,14.48,0.0
2023-12-25,11.01,18.31,3.05,24.11,1.34,11.07,0.0
2023-12-26,10.31,17.8,5.19,38.35,1.95,12.66,0.0
2023-12-27,10.78,17.74,6.1,64.92,2.34,12.67,0.0
2023-12-28,9.95,17.54,5.33,71.11,3.42,14.13,0.0
2023-12-29,12.41,19.77,5.67,47.02,1.5,13.95,0.0
2023-12-30,13.21,20.12,5.73,37.05,1.26,14.09,0.0
2023-12-31,12.48,20.39,5.13,31.24,1.32,14.43,0.0
2024-01-01,12.47,19.71,5.97,30.81,1.19,13.82,0.0
2024-01-02,12.15,19.26,5.69,44.49,1.71,14.45,0.0
2024-01-03,12.8,20.97,5.25,35.19,1.45,14.26,0.0
2024-01-04,12.83,20.91,7.11,29.39,1.54,13.91,0.0
2024-01-05,12.35,21.25,5.09,37.07,2.92,14.62,0.0
2024-01-06,10.21,14.85,5.86,48.25,2.11,13.69,0.0
2024-01-07,9.67,17.11,2.96,40.67,1.36,15.02,0.0
2024-01-08,10.54,19.7,3.88,28.43,1.67,15.01,0.0
2024-01-09,10.32,19.5,4.55,23.7,1.7,13.78,0.0
2024-01-10,10.48,19.12,4.16,25.67,1.53,14.4,0.0
2024-01-11,11.04,20.18,4.13,28.87,1.62,14.81,0.0
2024-01-12,11.62,20.87,4.91,28.48,1.67,15.18,0.0
2024-01-13,10.52,18.56,3.89,49.75,1.79,14.91,0.0
2024-01-14,11.48,18.43,4.58,44.18,1.42,13.2,0.0
2024-01-15,11.3,19.58,5.46,25.96,2.16,14.0,0.0
2024-01-16,13.24,21.62,7.4,21.42,1.66,11.74,0.0
2024-01-17,14.41,22.86,9.03,19.4,2.63,12.95,0.0
2024-01-18,14.44,23.79,7.69,15.36,2.38,14.66,0.0
2024-01-19,14.19,22.08,8.69,14.97,2.39,9.01,0.0
2024-01-20,12.75,18.97,9.03,41.37,2.54,10.28,0.0
2024-01-21,11.67,19.2,6.57,51.73,2.74,15.65,0.0
2024-01-22,9.94,17.56,5.06,53.76,3.09,16.5,0.0
2024-01-23,7.93,15.61,3.09,42.71,3.35,16.62,0.0
2024-01-24,10.31,20.43,2.95,34.61,2.35,16.4,0.0
2024-01-25,10.67,18.37,5.16,43.11,2.7,16.62,0.0
2024-01-26,12.17,21.95,5.95,37.87,2.91,17.05,0.0
2024-01-27,11.81,20.76,5.84,36.53,2.6,17.25,0.0
2024-01-28,11.86,20.91,5.2,31.92,2.48,17.33,0.0
2024-01-29,12.09,21.05,5.91,33.31,2.74,16.91,0.0
2024-01-30,11.27,18.86,5.92,51.08,3.33,15.99,0.0
2024-01-31,10.12,16.81,5.36,53.23,3.95,17.1,0.0
2024-02-01,9.19,17.04,3.46,37.63,2.89,17.54,0.0
2024-02-02,11.31,19.73,2.06,28.92,1.51,17.71,0.0
2024-02-03,9.94,17.88,3.03,35.65,2.18,17.84,0.0
2024-02-04,8.5,15.81,3.14,56.05,2.69,17.24,0.0
2024-02-05,8.3,15.85,1.95,44.52,2.1,16.72,0.0
2024-02-06,11.0,18.24,3.42,35.85,1.35,17.49,0.0
2024-02-07,12.36,21.17,4.09,27.72,1.41,18.31,0.0
2024-02-08,12.71,21.59,5.87,23.1,2.32,17.91,0.0
2024-02-09,14.97,22.95,7.63,18.4,5.12,10.45,0.04
2024-02-10,16.94,23.72,10.66,26.26,2.64,18.72,0.0
2024-02-11,15.36,23.52,8.6,42.72,2.31,18.49,0.0
2024-02-12,17.27,26.92,9.38,39.33,2.02,18.52,0.0
2024-02-13,17.99,27.42,10.94,43.69,1.86,18.57,0.0
2024-02-14,18.01,26.44,10.79,51.65,2.19,16.18,0.0
2024-02-15,17.69,26.51,11.01,38.37,2.62,18.27,0.0
2024-02-16,18.44,26.22,10.82,34.8,1.9,16.73,0.0
2024-02-17,14.85,20.58,9.8,36.88,4.75,19.17,0.0
2024-02-18,13.32,19.66,7.63,52.08,5.08,18.63,0.01
2024-02-19,14.2,21.66,8.81,46.92,3.93,19.67,0.0
2024-02-20,14.53,23.5,6.89,40.45,2.31,19.94,0.0
2024-02-21,14.47,21.75,7.26,29.69,2.82,20.74,0.0
2024-02-22,12.7,21.28,5.52,31.24,1.46,19.82,0.0
2024-02-23,15.43,24.29,7.56,27.9,1.88,19.09,0.0
2024-02-24,14.09,21.39,8.71,40.08,4.71,21.04,0.0
2024-02-25,12.56,19.36,6.03,40.75,2.08,21.13,0.0
2024-02-26,15.29,25.49,5.43,27.45,3.72,21.09,0.0
2024-02-27,12.64,17.84,7.69,39.71,5.43,21.65,0.0
2024-02-28,10.28,16.96,4.17,37.5,3.99,22.02,0.0
2024-02-29,11.32,18.99,3.77,31.0,2.65,22.11,0.0
2024-03-01,12.58,19.83,5.52,41.72,1.78,21.82,0.0
2024-03-02,15.01,23.33,10.02,24.45,2.61,19.46,0.0
2024-03-03,15.42,23.6,7.59,32.49,2.37,22.09,0.0
2024-03-04,14.36,21.39,7.88,44.69,2.55,22.46,0.0
2024-03-05,15.51,23.59,8.9,30.48,1.75,21.61,0.0
2024-03-06,16.17,23.86,10.13,32.8,2.58,20.88,0.0
2024-03-07,16.13,24.06,9.59,33.85,3.73,20.55,0.0
2024-03-08,15.94,24.5,8.29,25.66,2.56,22.73,0.0
2024-03-09,16.48,26.7,7.65,22.99,3.17,22.71,0.0
2024-03-10,16.98,24.01,10.95,35.01,3.46,23.79,0.0
2024-03-11,15.09,21.18,8.97,35.19,3.24,22.48,0.0
2024-03-12,16.41,24.08,8.74,29.44,2.36,22.01,0.0
2024-03-13,17.94,25.32,10.88,25.49,3.27,20.35,0.0
2024-03-14,19.43,26.39,11.69,24.73,2.37,22.75,0.0
2024-03-15,20.07,27.84,11.25,23.66,1.6,23.47,0.0
2024-03-16,20.34,29.33,11.79,22.23,1.34,23.61,0.0
2024-03-17,19.96,28.81,12.4,21.95,1.64,24.6,0.0
2024-03-18,20.13,29.1,12.36,23.65,2.0,21.87,0.0
2024-03-19,21.35,29.88,13.88,19.95,1.19,24.5,0.0
2024-03-20,22.56,31.09,16.85,14.59,2.41,24.51,0.0
2024-03-21,20.93,29.33,13.37,14.25,4.42,18.0,0.0
2024-03-22,20.86,29.84,14.56,14.06,4.65,20.48,0.0
2024-03-23,21.98,31.54,12.61,14.33,4.53,21.1,0.01
2024-03-24,23.06,30.31,16.26,17.93,5.61,17.33,0.13
2024-03-25,18.8,25.16,12.16,33.08,5.02,24.03,0.01
2024-03-26,18.66,27.21,11.55,32.96,5.44,25.45,0.0
2024-03-27,13.63,21.35,5.9,26.01,2.4,27.32,0.0
2024-03-28,15.42,24.57,6.58,14.59,3.1,26.72,0.0
2024-03-29,18.63,27.26,10.21,21.18,5.41,24.21,0.0
2024-03-30,18.54,26.15,9.85,32.21,4.72,25.54,0.0
2024-03-31,20.25,29.08,11.75,35.79,5.33,26.71,0.0
2024-04-01,21.11,28.57,11.96,29.21,1.97,27.4,0.0
2024-04-02,20.93,29.71,12.89,22.7,2.73,26.82,0.0
2024-04-03,21.82,30.42,14.02,21.26,3.18,26.29,0.0
2024-04-04,22.09,31.17,13.69,23.09,2.43,26.6,0.0
2024-04-05,23.08,31.99,15.17,22.78,4.61,25.4,0.0
2024-04-06,24.63,33.68,16.87,21.52,5.95,22.76,0.0
2024-04-07,25.2,33.54,17.93,15.77,3.72,22.76,0.0
2024-04-08,26.21,35.0,17.48,14.12,1.82,19.68,0.0
2024-04-09,25.35,31.33,20.14,21.95,5.84,14.95,0.0
2024-04-10,21.55,29.61,15.12,21.25,4.85,27.15,0.0
2024-04-11,20.78,28.44,12.79,12.7,3.07,28.43,0.0
2024-04-12,16.82,22.54,11.23,27.44,5.02,28.03,0.0
2024-04-13,17.83,24.31,11.63,39.24,5.08,23.72,0.0
2024-04-14,17.19,23.78,10.87,47.01,3.78,22.47,0.01
2024-04-15,19.8,28.22,11.22,35.42,2.58,26.32,0.0
2024-04-16,21.81,30.52,12.98,24.42,2.26,27.19,0.0
2024-04-17,23.51,33.15,15.54,17.18,1.83,28.3,0.0
2024-04-18,24.96,35.4,15.08,14.09,3.01,27.27,0.0
2024-04-19,25.69,34.54,17.5,15.84,2.89,25.56,0.0
2024-04-20,23.27,31.13,16.24,31.04,3.55,25.13,0.0
2024-04-21,20.58,27.37,14.37,26.49,4.74,27.3,0.0
2024-04-22,20.76,27.0,13.25,24.28,2.2,28.4,0.0
2024-04-23,23.08,29.34,16.91,20.08,2.04,24.59,0.0
2024-04-24,23.09,29.8,16.5,25.11,2.78,26.57,0.0
2024-04-25,23.79,32.37,15.5,23.91,3.83,27.0,0.0
2024-04-26,22.71,29.81,15.43,27.6,3.53,27.03,0.0
2024-04-27,22.74,31.46,14.48,18.81,3.36,27.86,0.0
2024-04-28,22.29,29.57,14.95,20.86,4.29,28.97,0.0
2024-04-29,19.67,26.48,12.87,34.71,3.36,28.23,0.0
2024-04-30,17.98,24.87,12.09,25.35,4.12,29.56,0.0
2024-05-01,19.37,27.45,10.91,18.62,2.33,30.25,0.0
2024-05-02,21.09,29.95,12.26,15.46,2.5,29.88,0.0
2024-05-03,23.83,32.66,14.6,12.39,2.06,30.15,0.0
2024-05-04,24.63,33.39,16.48,11.05,1.85,30.58,0.0
2024-05-05,26.03,34.67,17.24,12.65,2.0,29.99,0.0
2024-05-06,26.96,34.74,18.09,12.41,1.46,27.48,0.0
2024-05-07,27.15,36.04,16.1,13.44,2.19,30.51,0.0
2024-05-08,26.19,35.36,17.63,18.5,3.07,29.43,0.0
2024-05-09,25.33,33.0,17.29,16.5,3.46,29.73,0.0
2024-05-10,26.02,34.19,18.37,18.53,3.23,25.99,0.0
2024-05-11,25.96,32.79,18.91,17.02,1.8,21.33,0.0
2024-05-12,24.84,30.21,20.07,30.46,2.07,25.5,0.0
2024-05-13,27.5,35.71,18.65,18.96,2.52,28.6,0.0
2024-05-14,30.27,39.39,22.04,14.09,4.38,29.39,0.0
2024-05-15,29.47,37.91,19.61,15.92,4.19,29.48,0.0
2024-05-16,28.89,36.32,20.55,18.3,4.43,28.33,0.0
2024-05-17,27.88,36.02,20.13,14.99,4.19,27.79,0.0
2024-05-18,26.63,35.07,17.58,17.42,3.68,29.12,0.0
2024-05-19,26.92,34.26,18.55,15.69,5.66,30.62,0.0
2024-05-20,24.32,31.27,17.21,30.22,2.47,30.59,0.0
2024-05-21,26.77,34.56,17.92,15.65,2.29,30.3,0.0
2024-05-22,27.74,35.33,19.95,15.84,3.25,29.44,0.0
2024-05-23,27.98,36.46,19.7,14.8,3.44,30.17,0.0
2024-05-24,27.98,36.43,19.08,13.12,1.94,30.77,0.0
2024-05-25,28.96,37.07,20.17,11.85,2.53,31.08,0.0
2024-05-26,29.47,37.63,21.77,20.18,4.2,29.7,0.0
2024-05-27,30.35,37.85,23.38,18.3,5.14,29.88,0.0
2024-05-28,29.46,36.5,23.43,15.81,3.29,25.8,0.0
2024-05-29,30.21,38.97,21.55,14.89,3.16,30.29,0.0
2024-05-30,31.82,39.66,24.85,12.63,2.1,30.31,0.0
2024-05-31,31.7,39.84,23.71,13.09,2.29,28.41,0.0
2024-06-01,30.33,38.26,23.14,20.2,4.14,23.61,0.0
2024-06-02,31.05,38.97,23.07,17.18,3.15,29.88,0.0
2024-06-03,30.88,38.77,23.3,21.07,3.0,29.47,0.0
2024-06-04,31.26,39.39,23.27,21.83,3.71,28.94,0.0
2024-06-05,31.25,39.2,23.36,18.42,3.33,29.13,0.0
2024-06-06,31.53,40.43,23.21,15.82,4.28,29.32,0.0
2024-06-07,30.14,38.83,22.79,16.85,3.5,28.26,0.0
2024-06-08,30.73,38.23,22.81,16.94,4.05,24.74,0.0
2024-06-09,31.24,38.66,24.22,13.76,4.34,28.28,0.0
