,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm,ET0_mm_day,es_kPa,ea_kPa,VPD_kPa,Rn_MJm2day,Ra_MJm2day,Month
2019-06-07,28.85,38.22,19.65,12.47,2.64,31.81,0.0,8.469432137477705,4.4960349966725115,0.5606555640850622,3.935379432587449,11.738519084629738,32.995700782754085,6
2019-06-08,28.59,38.16,18.96,10.99,2.92,31.8,0.0,8.847881579908044,4.437101687230781,0.4876374754266628,3.949464211804118,11.396153220379908,32.96271284994958,6
2019-06-09,28.94,38.72,19.27,10.38,3.43,32.35,0.0,9.726688303650334,4.560871396842632,0.47341845099226526,4.087452945850367,11.358361120062519,32.93180351416683,6
2019-06-10,28.1,36.72,19.65,21.09,3.7,31.81,0.0,9.439472439018296,4.233922695110261,0.892934296398754,3.3409883987115068,13.309406796246195,32.9029976990817,6
2019-06-11,28.52,36.41,19.58,19.29,2.87,31.61,0.0,8.366975907431778,4.17706370410621,0.805755588522088,3.3713081155841222,12.909034657977358,32.87631843060483,6
2019-06-12,30.0,38.4,21.47,13.66,3.37,30.75,0.0,9.420183658296976,4.664554740808744,0.6371781775944744,4.027376563214269,11.60665088084474,32.85178682031331,6
2019-06-13,28.34,35.87,20.32,18.59,5.07,28.87,0.0,10.524912643190913,4.141878128386778,0.769975144067102,3.371902984319676,11.893778299478628,32.82942205048598,6
2019-06-14,27.65,37.15,18.41,16.76,3.41,30.42,0.0,9.166298967944616,4.222032345628193,0.7076126211272853,3.514419724500908,12.126191648235624,32.80924136073296,6
2019-06-15,28.45,38.49,18.26,11.6,2.81,32.53,0.0,8.7607333738051,4.450141914741467,0.5162164621100102,3.9339254526314567,11.671546376889278,32.79126003620955,6
2019-06-16,28.96,38.68,18.75,8.77,3.66,31.47,0.0,9.923562707398265,4.517805609165989,0.3962115519238572,4.121594057242132,10.66838431494411,32.77549139740569,6
2019-06-17,30.11,38.69,20.31,20.77,2.3,31.77,0.0,7.950844451598847,4.6297432501947196,0.9615976730654432,3.6681455771292764,13.304946048221645,32.76194679150197,6
2019-06-18,32.06,40.32,22.55,11.49,2.65,30.86,0.0,8.559288658905322,5.118102866374853,0.5880700193464706,4.530032847028383,11.101478696376025,32.750635585283916,6
2019-06-19,31.62,40.3,23.06,14.67,3.1,29.81,0.0,9.282286904026991,5.157003653924275,0.7565324360306912,4.400471217893584,11.554387309047389,32.741565159607,6
2019-06-20,33.31,41.77,26.21,8.96,2.05,26.43,0.0,7.52831748405002,5.751898752722662,0.5153701282439506,5.236528624478711,9.34346869474542,32.73474090540488,6
2019-06-21,33.56,42.28,26.08,8.96,2.37,29.72,0.0,8.388065335879471,5.848849220040213,0.5240568901156032,5.32479232992461,10.056617160412113,32.73016622123478,6
2019-06-22,32.08,40.9,23.58,11.2,2.23,29.45,0.0,7.948310887265766,5.323165120577612,0.5961944935046926,4.7269706270729195,10.656358672973115,32.727842512354016,6
2019-06-23,31.15,40.28,21.8,13.0,2.82,30.32,0.0,8.869939299578537,5.049131224837506,0.6563870592288757,4.39274416560863,11.336921334754269,32.72776919132266,6
2019-06-24,31.84,40.96,23.21,11.93,1.81,32.03,0.0,7.443386793095145,5.303373937325569,0.6326925107229404,4.670681426602629,11.497798817132386,32.729943680128166,6
2019-06-25,32.64,42.56,23.05,8.13,2.35,32.13,0.0,8.459325926427953,5.630598283870095,0.4577676404786388,5.172830643391457,10.414834449019915,32.73436141382843,6
2019-06-26,33.19,42.52,25.16,7.25,2.34,31.84,0.0,8.43255318291437,5.811844737449084,0.4213587434650585,5.390485993984026,9.95931382479106,32.74101584571062,6
2019-06-27,35.03,43.34,25.14,7.56,2.25,31.6,0.0,8.120050069540781,5.994135531997276,0.45315664621899404,5.540978885778282,10.031922018110647,32.74989845396374,6
2019-06-28,34.99,43.73,24.41,9.56,1.94,30.72,0.0,7.62700864164795,6.01607648072734,0.5751369115575337,5.440939569169806,10.553555909564626,32.760998749863845,6
2019-06-29,34.58,43.37,25.59,11.01,1.81,30.05,0.0,7.463083534628197,6.044271344180839,0.6654742749943103,5.378797069186528,10.791428379865597,32.77430428747153,6
2019-06-30,34.88,43.15,25.89,11.05,1.3,31.26,0.0,6.533412983689916,6.02352618743781,0.665599643711878,5.357926543725932,11.090908636897142,32.789800674841665,6
2019-07-01,35.93,43.31,28.09,15.92,2.52,30.04,0.0,8.834913270839317,6.290022876189131,1.0013716418893097,5.288651234299821,12.059199514721314,32.80747158674655,7
2019-07-02,34.75,43.02,26.96,14.56,4.25,28.47,0.0,11.415813298166185,6.10279085599322,0.8885663486326129,5.2142245073606075,11.27508118060156,32.82729877891375,7
2019-07-03,35.78,44.05,27.73,11.48,2.35,28.48,0.0,8.472769946996326,6.4225029829136755,0.7373033424384899,5.685199640475186,10.55259254632955,32.849262103780745,7
2019-07-04,35.9,43.14,29.79,12.94,3.78,28.01,0.0,10.862485722324804,6.447548098016046,0.8343127238832763,5.61323537413277,10.768874864697654,32.87333952776863,7
2019-07-05,35.33,43.62,27.51,13.78,3.47,29.69,0.0,10.467710523659173,6.298165260578169,0.8678871729076717,5.430278087670497,11.483634714453885,32.89950715007785,7
2019-07-06,35.54,43.7,27.19,14.58,2.97,30.33,0.0,9.664895996160901,6.282663079464697,0.916012276985953,5.366650802478745,11.887586291535671,32.92773922300898,7
2019-07-07,35.61,43.41,27.91,9.91,4.06,29.73,0.0,11.361685458259048,6.293114829266544,0.6236476795803146,5.66946714968623,10.431364715546845,32.95800817381154,7
2019-07-08,36.12,44.07,29.35,9.19,3.27,30.35,0.0,10.331867264512182,6.6104801597778575,0.6075031266835851,6.002977033094273,10.339071286203835,32.99028462806468,7
2019-07-09,35.3,44.04,26.86,10.26,2.52,29.66,0.0,8.873076094744212,6.3277665556681395,0.6492288486115511,5.678537707056589,10.591492742313187,33.024537434592276,7
2019-07-10,35.49,44.18,27.13,9.19,2.63,28.37,0.0,8.980514871166397,6.389152243153435,0.5871630911458007,5.801989152007635,9.990531128279658,33.06073369191619,7
2019-07-11,35.89,44.31,27.33,12.35,2.62,25.78,0.0,8.791189265462824,6.441288976686586,0.7954991886207934,5.645789788065793,10.195370491592747,33.09883877625002,7
2019-07-12,36.19,44.77,28.51,12.86,2.64,28.92,0.0,9.25237941005963,6.681679378631303,0.8592639680919856,5.8224154105393175,11.186694988214798,33.13881637103589,7
2019-07-13,36.35,44.79,27.85,7.85,3.47,30.97,0.0,10.685419510063255,6.613261626655169,0.5191410376924308,6.094120588962738,10.152932686644,33.180628498026124,7
2019-07-14,36.98,45.28,28.74,7.91,2.18,29.31,0.0,8.244035306713466,6.833600889946999,0.5405378303948076,6.293063059552192,9.832634807239382,33.22423554991084,7
2019-07-15,36.39,44.19,27.76,13.04,1.75,28.23,0.0,7.391115315587302,6.458931627593414,0.8422446842381811,5.6166869433552336,11.079969982917303,33.26959632449173,7
2019-07-16,35.57,43.71,27.64,14.74,4.1,27.16,0.0,11.24436141844953,6.3330596155996695,0.9334929873393913,5.399566628260278,11.168874840096962,33.31666806040145,7
2019-07-17,35.65,43.89,27.22,16.23,3.05,26.02,0.0,9.481324522336928,6.330200574858379,1.027391553299515,5.302809021558864,11.161754619129109,33.3654064743666,7
2019-07-18,35.82,43.66,27.73,14.63,2.7,28.37,0.0,9.105622288167465,6.331188446402917,0.9262528697087469,5.404935576694171,11.53527905423971,33.415765800011414,7
2019-07-19,34.66,41.81,27.39,16.11,3.62,21.48,0.0,9.652718793600169,5.882600940350264,0.9476870114904276,4.934913928859837,9.687021447210217,33.46769882819743,7
2019-07-20,35.26,42.6,30.85,16.51,3.48,19.41,0.0,9.767525171217898,6.457654112633107,1.0661586939957262,5.391495418637381,9.15883604115783,33.52115694889309,7
2019-07-21,35.12,42.38,28.27,15.47,3.87,24.87,0.0,10.514569649141338,6.10190706263412,0.9439650225894983,5.157942040044621,10.667434069713641,33.576090194565666,7
2019-07-22,34.78,42.36,27.52,19.05,3.43,23.63,0.0,9.609284759956614,6.015427470090396,1.1459389330522205,4.869488537038175,10.881889207498023,33.63244728508543,7
2019-07-23,34.43,41.48,26.9,20.38,2.17,28.11,0.0,7.9947660195026025,5.761038490713439,1.1740996444073988,4.58693884630604,12.585197693353825,33.690175674130785,7
2019-07-24,34.02,40.5,26.64,19.2,1.97,27.83,0.0,7.5269293799246775,5.532582172393382,1.0622557770995293,4.470326395293853,12.23598270688861,33.749221597080194,7
2019-07-25,34.4,41.06,26.38,22.72,1.83,28.03,0.0,7.40391052731699,5.62014651584673,1.2768972884003769,4.3432492274463534,12.96230690819348,33.809530120375115,7
2019-07-26,35.52,42.09,27.89,18.3,1.78,28.78,0.0,7.500360834314895,5.996794275670553,1.097413352447711,4.899380923222841,12.535550253019355,33.871045192335124,7
2019-07-27,35.96,42.34,27.58,15.16,1.73,29.29,0.0,7.370123869684327,6.017504818968878,0.912253730555682,5.105251088413196,12.071864116301414,33.93370969540434,7
2019-07-28,35.04,42.83,26.27,12.2,2.42,29.84,0.0,8.633601977604688,5.989365339463852,0.7307025714145899,5.258662768049262,11.585853360554228,33.99746549980542,7
2019-07-29,36.14,44.17,27.74,10.56,1.92,28.65,0.0,7.790968422578023,6.452007239668394,0.6813319645089824,5.7706752751594115,10.88481100038477,34.062253518574536,7
2019-07-30,35.88,44.79,26.56,10.68,2.55,27.43,0.0,8.950581857565016,6.476907589880081,0.6917337305991926,5.785173859280889,10.66765076601075,34.12801376394815,7
2019-07-31,36.63,44.9,29.09,9.3,3.43,27.3,0.0,10.642448233729212,6.779936553065438,0.6305340994350859,6.149402453630352,10.248388406393666,34.19468540506897,7
2019-08-01,36.97,44.34,29.24,13.89,2.66,23.07,0.0,8.737773175449469,6.661771983049409,0.9253201284455629,5.736451854603846,10.146899698143972,34.26220682697617,8
2019-08-02,37.99,44.9,30.36,12.01,1.62,21.85,0.0,6.745068710507718,6.932392184937725,0.8325803014110207,6.099811883526704,9.489562435334218,34.330515690840784,8
2019-08-03,37.37,45.15,29.72,11.39,2.19,24.42,0.0,8.151309204209115,6.916019765596565,0.7877346513014488,6.1282851142951165,10.106123692606362,34.39954899540504,8
2019-08-04,37.2,44.38,30.73,12.42,1.71,26.38,0.0,7.407702135067093,6.852563054379135,0.8510883313538886,6.001474723025247,10.878356606049266,34.46924313958027,8
2019-08-05,36.61,44.26,28.58,11.82,2.66,27.77,0.0,9.171204767842918,6.566616936066065,0.7761741218430089,5.790442814223057,11.163573481704319,34.539533986155426,8
2019-08-06,36.12,44.04,28.03,12.23,3.64,28.3,0.0,10.851530649060257,6.4529550446626995,0.7891964019622482,5.663758642700452,11.439224723949128,34.6103569265643,8
2019-08-07,36.3,44.73,28.32,11.66,4.04,28.34,0.0,11.713190707428147,6.6505803839695545,0.77545767277085,5.8751227111987046,11.35870500937385,34.68164694665662,8
2019-08-08,37.14,45.21,28.95,11.51,2.62,26.16,0.0,9.128052675194523,6.8402829130897285,0.7873165632966277,6.052966349793101,10.750061166498508,34.753338693414534,8
2019-08-09,36.49,44.19,28.91,14.08,2.89,28.3,0.0,9.698282721708393,6.587662585387735,0.9275428920225931,5.660119693365141,11.960581777780213,34.82536654255285,8
2019-08-10,37.02,44.02,28.68,12.73,2.07,24.09,0.0,7.739415630257227,6.521064228110239,0.8301314762384334,5.690932751871806,10.429940318368683,34.89766466693782,8
2019-08-11,37.07,43.9,28.82,13.79,2.12,25.18,0.0,7.93353102189169,6.50883689927033,0.8975686084093785,5.611268290860951,10.980726676865746,34.97016710575613,8
2019-08-12,35.93,42.88,28.28,16.6,2.43,27.14,0.0,8.607908759455414,6.21382271405023,1.0314945705323382,5.182328143517892,12.125219394728006,35.04280783436236,8
2019-08-13,35.01,42.15,27.78,17.33,2.34,27.15,0.0,8.42282078970507,5.997782690982866,1.0394157403473308,4.9583669506355355,12.247370006613375,35.115520834729935,8
2019-08-14,36.0,42.75,28.09,15.65,1.39,27.88,0.0,6.886464624159267,6.1636683584975085,0.9646140981048601,5.199054260392648,12.226400623785684,35.188240166427605,8
2019-08-15,36.89,43.52,27.79,15.88,1.47,27.65,0.0,7.0231615764274045,6.305318594012979,1.001284592729261,5.304034001283718,12.261500562838778,35.26090003804018,8
2019-08-16,36.53,43.17,29.99,15.34,1.94,27.4,0.0,7.943196394749186,6.478559257162821,0.9938109900487768,5.484748267114044,12.083639118228486,35.33343487894943,8
2019-08-17,35.15,42.24,28.01,19.31,3.8,25.7,0.0,10.437951794068194,6.04251376548145,1.166809408114468,4.875704357366982,12.174366480409507,35.40577941138828,8
2019-08-18,34.09,40.79,26.86,18.41,2.35,27.53,0.0,8.309629724694352,5.614011656469577,1.0335395459560492,4.5804721105135275,12.609294088381223,35.47786872267841,8
2019-08-19,34.56,42.13,26.65,17.16,2.54,27.41,0.0,8.772282442982124,5.873949306977254,1.0079697010772968,4.865979605899957,12.444964546534724,35.54963833755908,8
2019-08-20,34.66,41.98,27.46,15.22,3.64,27.24,0.0,10.488330855269561,5.926520474222439,0.9020164161766553,5.024504058045784,12.05008352924664,35.621024290512494,8
2019-08-21,34.09,41.22,26.56,14.74,2.94,24.47,0.0,9.022347525605822,5.671603226218261,0.8359943155445717,4.83560891067369,11.072089963174289,35.69196319798843,8
2019-08-22,34.29,41.01,26.73,16.86,2.12,27.01,0.0,7.933026249981232,5.645621716977783,0.9518518214824543,4.693769895495329,12.27209131269629,35.762392330429506,8
2019-08-23,33.84,41.52,26.28,16.94,1.75,26.72,0.0,7.406219533193629,5.705961564981667,0.9665898891078946,4.739371675873772,12.2325721947978,35.832249683995464,8
2019-08-24,34.9,41.37,27.13,16.17,2.14,25.32,0.0,7.816845851174591,5.762032623511377,0.9317206752217898,4.830311948289587,11.64731452601335,35.9014740518843,8
2019-08-25,35.22,40.54,30.48,16.95,1.93,25.91,0.0,7.650096652757608,5.9759157826503575,1.0129177251592354,4.962998057491122,11.977609872842116,35.970005095145765,8
2019-08-26,34.41,41.57,27.15,24.04,3.02,25.27,0.0,9.090076902890077,5.806187045424522,1.3958073657200551,4.410379679704468,12.812283750673666,36.037783412881716,8
2019-08-27,33.12,40.32,26.24,26.77,4.23,22.63,0.0,9.960914424243104,5.455879031793662,1.4605388168111633,3.995340214982499,11.97096172321677,36.104750611727084,8
2019-08-28,34.89,41.22,29.25,22.15,1.65,20.8,4.15,6.642920745143624,5.966393159867093,1.321556084910561,4.644837074956532,10.870009718584633,36.17084937450373,8
2019-08-29,33.42,39.51,28.75,31.78,4.36,18.39,0.19,9.336301293432937,5.566665411897539,1.769086267901038,3.7975791439965008,10.593727754358433,36.23602352793982,8
2019-08-30,30.98,34.73,27.25,31.63,3.49,16.37,0.02,7.4426054732758,4.578640999756567,1.448224148223002,3.1304168515335653,9.49664076839759,36.30021810934611,8
2019-08-31,30.55,35.74,25.56,39.64,2.91,22.17,0.92,7.254970392127972,4.565881166088171,1.809915294237351,2.7559658718508198,12.587491087973126,36.363379432141315,8
2019-09-01,30.69,36.24,23.95,29.19,2.02,26.64,0.0,7.1514646603458685,4.497325550970416,1.3127693283282644,3.1845562226421515,13.663787850527347,36.42545515011838,9
2019-09-02,31.58,37.48,25.45,23.53,1.41,22.26,0.0,6.062382361229564,4.847211396133927,1.140548841510313,3.7066625546236143,11.438666925305993,36.48639432034443,9
2019-09-03,31.75,37.52,24.97,29.09,2.07,12.88,0.06,5.65774872014856,4.808426962497683,1.398771403390576,3.409655559107107,7.99796643143205,36.5461474645875,9
2019-09-04,30.92,36.94,24.1,32.71,2.42,25.21,0.01,7.451233319535052,4.628106055456821,1.5138534907399261,3.114252564716895,13.495526314830418,36.60466662916467,9
2019-09-05,30.25,36.77,23.8,35.96,3.48,25.29,0.08,8.385180920451162,4.572458215062113,1.644255974136336,2.928202240925777,13.81771510861652,36.66190544310728,9
2019-09-06,30.73,36.6,24.58,26.2,3.07,25.1,0.37,8.358011886783455,4.614387821193508,1.2089696091526991,3.4054182120408085,12.829880229370119,36.717819174540594,9
2019-09-07,29.33,34.31,24.24,34.55,2.18,22.67,3.28,6.609048965451731,4.219468089486765,1.457826224917677,2.7616418645690874,12.409638677239265,36.77236478517707,9
2019-09-08,28.51,34.83,22.97,31.16,2.55,24.68,0.0,7.36936798432781,4.187204515867787,1.3047329271444024,2.8824715887233845,13.025453752151867,36.825500982825005,9
2019-09-09,28.27,35.58,20.55,30.38,1.97,25.46,0.0,6.819168083898973,4.1122694339156896,1.2493074540235865,2.862961979892103,13.310157224070469,36.87718827181594,9
2019-09-10,29.74,36.93,23.38,22.91,1.8,25.37,0.0,6.956458748063968,4.562795725360671,1.0453365006801296,3.517459224680541,12.646959611285316,36.92738900125799,9
2019-09-11,24.34,29.76,19.52,28.6,5.46,22.45,0.0,8.803464471193532,3.2273515635715815,0.9230225471814724,2.304329016390109,11.712260952099443,36.97606741102424,9
2019-09-12,23.45,30.28,16.54,32.23,3.99,22.75,0.0,7.472677789692228,3.0968227216298274,0.9981059631812933,2.0987167584485342,12.073441469902757,37.0231896753892,9
2019-09-13,27.29,36.46,18.25,26.39,3.48,23.63,0.0,8.472932658087892,4.094624288360999,1.0805713496984677,3.014052938662531,12.29377695101309,37.068723944229795,9
2019-09-14,31.07,39.33,23.7,18.53,2.12,23.01,0.0,7.487618869123006,5.023442006734414,0.930843803847887,4.092598202886527,11.420657597572955,37.112640381710634,9
2019-09-15,31.22,38.69,25.84,20.22,2.58,21.14,0.0,7.977214180597298,5.102866518225457,1.0317996099851874,4.07106690824027,10.896227978607133,37.154911202377846,9
2019-09-16,31.41,39.53,24.19,20.6,3.39,21.44,0.0,9.095153197257419,5.105484010173484,1.0517297060957378,4.053754304077746,11.078714741428549,37.19551070458956,9
2019-09-17,31.6,39.01,25.52,19.25,4.62,22.55,0.0,10.82009763520483,5.131227410418187,0.987761276505501,4.143466133912686,11.351030371257947,37.23441530121572,9
2019-09-18,30.92,38.73,24.2,15.09,4.48,22.73,0.0,10.817382889153103,4.955346507928644,0.7477617880464323,4.207584719882211,10.945817980243175,37.27160354754443,9
2019-09-19,30.63,39.49,23.06,12.52,3.01,23.74,0.0,9.122783528933457,4.998564607013453,0.6258202887980844,4.372744318215369,10.980140906658754,37.3070561663369,9
2019-09-20,31.32,40.34,23.23,12.51,2.54,23.57,0.0,8.456561429828458,5.179536773083916,0.6479600503127978,4.531576722771118,10.945924806612975,37.3407560699779,9
2019-09-21,31.94,40.5,24.41,14.72,2.17,22.8,0.0,7.772178236565129,5.3162889194091285,0.7825577289370237,4.533731190472105,10.990086087091115,37.372688379674045,9
2019-09-22,32.27,40.64,23.91,17.79,1.85,22.16,0.0,7.0906623424023705,5.299382912701205,0.9427602201695443,4.35662269253166,11.143753856607304,37.4028404416571,9
2019-09-23,33.27,40.75,26.33,16.38,1.52,23.05,0.0,6.707074771026553,5.551572904846675,0.9093476418138854,4.64222526303279,11.302516757821774,37.431201840355286,9
2019-09-24,32.72,40.22,24.13,14.93,1.23,23.1,0.0,6.074376112221271,5.234906159667707,0.7815714896383886,4.453334670029318,11.136492316514634,37.45776440850089,9
2019-09-25,32.85,40.64,24.88,13.87,1.24,21.46,0.0,5.976790017546344,5.3880674497559236,0.7473249552811465,4.640742494474777,10.46135397658256,37.482522234148156,9
2019-09-26,32.95,40.23,25.2,12.76,1.4,22.39,0.0,6.317850930607914,5.3361081743351,0.6808874030451588,4.655220771289942,10.62129076961294,37.5054716645811,9
2019-09-27,31.99,39.5,25.41,13.42,2.39,22.87,0.0,8.065619167049325,5.213644643769878,0.6996711111939176,4.51397353257596,10.856274637579478,37.52661130709677,9
2019-09-28,31.09,39.3,23.48,15.82,2.23,21.58,0.0,7.567682084233724,4.998447393634458,0.7907543776729713,4.207693015961487,10.720272726693487,37.54594202665519,9
2019-09-29,31.14,38.83,22.51,18.05,1.98,22.17,0.0,7.05810781177769,4.827579944683718,0.8713781800154111,3.956201764668307,11.16138846661412,37.56346694039309,9
2019-09-30,31.37,38.87,23.24,15.92,1.92,22.54,0.0,7.0628071390863045,4.896652299548476,0.7795470460881174,4.117105253460359,11.06592439213546,37.57919140900436,9
2019-10-01,30.3,38.27,21.76,13.69,1.76,22.46,0.0,6.751080783934774,4.663795408216224,0.638473591384801,4.025321816831423,10.788697510921478,37.59312302499632,10
2019-10-02,28.27,35.38,22.8,16.44,3.58,22.85,0.0,9.101392293946628,4.258742825684824,0.7001373205425852,3.558605505142239,11.166997826608,37.60527159783604,10
2019-10-03,25.29,31.87,18.94,17.76,3.55,22.76,0.0,8.222660474525826,3.454569372071333,0.6135315204798688,2.841037851591464,11.238515800637028,37.615649136007555,10
2019-10-04,24.08,31.29,16.61,24.6,1.34,22.26,0.0,5.370684926281265,3.228826290778084,0.7942912675314088,2.434535023246675,11.566836966164502,37.624269826006085,10
2019-10-05,24.54,32.18,18.06,26.47,1.26,22.27,0.0,5.3802195778869555,3.4375709827756906,0.9099250391407253,2.5276459436349654,11.716456396642553,37.631150008301034,10
